div_id,old_id,name_n,name_ref,name,addname,role,type
obj1542,Obj1594,obj1542-s-1,ppl:cwpennock,Dr Pennock,,sender,
obj1542,Obj1594,obj1542-m-339,ppl:drtuft,Doctor Tuft,,intro,
obj1543,Obj1595,obj1543-s-1,ppl:jbu,Jessie Buel,,sender,
obj1543,Obj1595,obj1543-m-340,ppl:mrkirk,Mr Kirk,,bearer,
obj1543,Obj1595,obj1543-m-341,ppl:jbu,Buel’s,,,
obj1543,Obj1595,obj1543-on-65,org:org_087,Royal and Central Soc of Agriculture,,,
obj1544,Obj1595,obj1544-s-1,ppl:annbiddle,Ann Biddle,,sender,
obj1544,Obj1595,obj1544-m-342,ppl:octaviadelany,Octavia [Delany],,,
obj1544,Obj1595,obj1544-m-343,ppl:ebmullanphy,My mother’s,,,
obj1544,Obj1595,obj1544-m-344,ppl:dendelany,Dr Delany,,,
obj1545,Obj1596,obj1545-s-1,ppl:ags,Dr Smith,,sender,
obj1545,Obj1596,obj1545-m-345,ppl:johnlocke,Dr J. Locke,,intro,
obj1545,Obj1596,obj1545-on-66,org:org_062,Medical College of Ohio,,,
obj1546,Obj1597,obj1546-s-1,ppl:ladugas,"Dr Dugas,",,sender,
obj1546,Obj1597,obj1546-m-346,ppl:chawest,Dr Charles West,,intro,
obj1547,Obj1598,obj1547-s-1,ppl:fhall,"Dr F. Hall,",,sender,
obj1547,Obj1598,obj1547-m-347,ppl:solin,Rev Stephen Olin,,intro,
obj1547,Obj1598,obj1547-m-348,ppl:_featherstonhaugh,Featherstonhaugh,,,
obj1547,Obj1598,obj1547-m-349,ppl:mrhodgson,Mr Hodgson,,,
obj1547,Obj1598,obj1547-on-67,org:org_086,Royal Academy,,,
obj1547,Obj1598,obj1547-m-350,ppl:generalbass,General Bass,,,
obj1547,Obj1598,obj1547-m-351,ppl:mrsfhall,Mrs Hall,,,
obj1548,Obj1599,obj1548-s-1,ppl:gsbettner,George Bettner,,sender,
obj1549,Obj1600,obj1549-s-1,ppl:jeholbrook,John Edward Holbrook,,sender,
obj1549,Obj1600,obj1549-m-352,ppl:mrsdent,Mrs Dent,,intro,
obj1550,Obj1601,obj1550-s-1,ppl:jrpoinsett,Joel Poinsett,,sender,
obj1550,Obj1601,obj1550-m-353,ppl:mrsadger,Mrs Adger,,intro,
obj1550,Obj1601,obj1550-m-354,ppl:jadger,Rev James Adger,,intro,
obj1551,Obj1602,obj1551-s-1,ppl:adbache,A.D. Bache,,sender,
obj1552,Obj1603,obj1552-s-1,ppl:adbache,A.D. Bache,,sender,
obj1553,Obj1604,obj1553-s-1,ppl:adbache,A.D Bache,,sender,
obj1554,Obj1605,obj1554-s-1,ppl:rharlan,Dr Richard Harlan,,sender,
obj1554,Obj1605,obj1554-m-355,ppl:jtspencer,Dr J. T Spencer of NJ,,intro,
obj1555,Obj1606,obj1555-s-1,ppl:tdobbin,Thomas Dobbin,,sender,
obj1555,Obj1606,obj1555-m-356,ppl:alyle,Mr Alexander Lyle,,intro,
obj1556,Obj1607,obj1556-s-1,ppl:hmcormac,Henry M'Cormac,,sender,
obj1556,Obj1607,obj1556-m-357,ppl:drgillespie,Dr Gillespie,,,
obj1556,Obj1607,obj1556-on-68,org:org_046,French Institute,,,
obj1557,Obj1608,obj1557-s-1,ppl:ags,Alban G. Smith,,sender,
obj1557,Obj1608,obj1557-m-358,ppl:hpowers,Mr Hiram Powers,,intro,
obj1557,Obj1608,obj1557-m-359,ppl:dravery,Dr Avery,,,
obj1557,Obj1608,obj1557-m-360,ppl:vmott,Mott,,,
obj1557,Obj1608,obj1557-m-361,ppl:astevens,Stephens,,,
obj1557,Obj1608,obj1557-m-362,ppl:mrdarusement,Mr Darusemunt,,bearer,
obj1558,Obj1609,obj1558-s-1,ppl:drgoodwin,"D. R. Goodwin,",,sender,
obj1558,Obj1609,obj1558-on-69,org:org_020,Bowdoin College,,,
obj1558,Obj1609,obj1558-m-363,ppl:hbsmith,Mr Henry B. Smith,,intro,
obj1558,Obj1609,obj1558-on-70,org:org_119,Vermont University,,,
obj1559,Obj1610,obj1559-s-1,ppl:dcbrent,"M. Daniel Brent,",,sender,
obj1559,Obj1610,obj1559-m-364,ppl:dunsbradford,Mr Bradford,,,
obj1560,Obj1611,obj1560-s-1,ppl:ditj,Isaiah Townsend,,sender,
obj1560,Obj1611,obj1560-m-365,ppl:thoshun,Dr Hun,,bearer,
obj1560,Obj1611,obj1560-m-366,ppl:mrhowland,Mr Howland,,,
obj1560,Obj1611,obj1560-m-367,ppl:vwwelles,Welles,,,
obj1561,Obj1612,obj1561-s-1,ppl:dgardner,D. Gardner,,sender,
obj1561,Obj1612,obj1561-m-368,ppl:ehwillard,Mrs Willard [Emma Willard],[Emma Willard],,
obj1561,Obj1612,obj1561-m-369,ppl:mrdavid,Mr David,,,
obj1561,Obj1612,obj1561-m-370,ppl:profjoslin,Professor Joslin,,,
obj1561,Obj1612,obj1561-m-371,ppl:benjsilliman,Silliman’s,,,
obj1561,Obj1612,obj1561-m-372,ppl:farago,M. Arago,,,
obj1562,Obj1613,obj1562-s-1,ppl:fddtaylor,Mrs F.D.D. Taylor,,sender,
obj1562,Obj1613,obj1562-m-373,ppl:mrswilliams,Mrs Williams,,,
obj1562,Obj1613,obj1562-m-374,ppl:mrsadger,Mrs Adger,,,
obj1563,Obj1614,obj1563-s-1,ppl:hccarey,Henry C. Carey [Henry Charles Carey],[Henry Charles Carey],sender,
obj1564,Obj1615,obj1564-s-1,ppl:ditj,Isaiah Townsend,,sender,
obj1564,Obj1615,obj1564-m-375,ppl:laurenhill,Mr Lauren Hill Jr,,,
obj1564,Obj1615,obj1564-m-376,,Jackson,,,
obj1564,Obj1615,obj1564-m-377,ppl:vwwelles,Welles,,,
obj1565,Obj1616,obj1565-s-1,ppl:ditj,Isaiah Townsend,,sender,
obj1567,Obj1617,obj1567-s-1,ppl:hwheaton,"Henry Wheaton,",,sender,
obj1567,Obj1617,obj1567-m-378,ppl:jarmstrong,General Armstrong,,,
obj1567,Obj1617,obj1567-m-379,ppl:cjbresson,Comte Bresson,,,
obj1567,Obj1617,obj1567-on-71,org:org_004,Militate [?] Academy of moral and Political Science,,,
obj1567,Obj1617,obj1567-m-380,ppl:mrsfmignet,Madame Mignet,,,
obj1567,Obj1617,obj1567-m-381,ppl:humboldt,Baron Humboldt,,,
obj1568,Obj1618,obj1568-s-1,ppl:samward,Samuel Ward,,sender,
obj1568,Obj1618,obj1568-m-382,ppl:cmersch,Mr Charles Mersch,,intro,
obj1568,Obj1618,obj1568-on-72,org:org_088,Royal College of Luxembourg,,,
obj1569,Obj1619,obj1569-s-1,ppl:rharlan,Dr Richard Harlan,,sender,
obj1569,Obj1619,obj1569-on-73,org:org_082,Philomatique Society,,,
obj1569,Obj1619,obj1569-m-383,ppl:mduvermot,M Duvermot,,,
obj1569,Obj1619,obj1569-m-384,ppl:jhenry,Dr Henry,,,
obj1569,Obj1619,obj1569-m-385,ppl:mrsmaywood,Mrs Maywood,,bearer,
obj1570,Obj1620,obj1570-s-1,ppl:csu,"Charles Sumner,",,sender,
obj1570,Obj1620,obj1570-m-386,ppl:nbow,Dr Bowditch,,,
obj1570,Obj1620,obj1570-on-74,org:org_046,the Institute,,,
obj1570,Obj1620,obj1570-m-387,ppl:lewiscass,Mr Cass,,,
obj1570,Obj1620,obj1570-m-388,ppl:fcgray,Mr Gray,,,
obj1571,Obj1621,obj1571-s-1,ppl:jrpoinsett,Joel R. Poinsett,,sender,
obj1571,Obj1621,obj1571-m-389,ppl:wjbennett,Mr W.J Bennett,,intro,
obj1572,Obj1622,obj1572-s-1,ppl:hdspoor,H. D. Spoor,,sender,
obj1572,Obj1622,obj1572-m-390,ppl:jbu,Judge Buel,,,
obj1572,Obj1622,obj1572-m-391,ppl:mmdclassby,MM. de Classby,,,
obj1572,Obj1622,obj1572-m-a999,ppl:mrperpigna,Mr Perpigna,,,
obj1573,Obj1623,obj1573-s-1,ppl:htanner,Henry Tanner,,sender,
obj1573,Obj1623,obj1573-m-392,ppl:famuhlenberg,Mr Muhlenburg of Pennsylvania,,intro,
obj1574,Obj1624,obj1574-s-1,ppl:faslegare,Francis A. Smith-Legare,,sender,
obj1574,Obj1624,obj1574-m-393,ppl:fojsmith,Mr Smith,,intro,
obj1575,Obj1625,obj1575-s-1,ppl:jtducatel,"Dr Julius Ducatel,",,sender,
obj1575,Obj1625,obj1575-m-394,ppl:tbjamison,Dr Thomas B. Jamison,,intro,
obj1575,Obj1625,obj1575-m-395,ppl:ccjamison,Mr C.C.J,,,
obj1576,Obj1626,obj1576-s-1,ppl:jccabell,Joseph C. Cabell,,sender,
obj1576,Obj1626,obj1576-m-396,ppl:jlcabell,James Cabell,,bearer,
obj1576,Obj1626,obj1576-m-398,ppl:dhtucker,Dr Tucker,,,
obj1576,Obj1626,obj1576-m-397,ppl:wmaxwell,Dr William Maxwell,,,
obj1577,Obj1627,obj1577-s-1,ppl:jadger,James Adger,,sender,
obj1578,Obj1628,obj1578-s-1,ppl:hwheaton,Henry Wheaton,,sender,
obj1578,Obj1628,obj1578-on-76,org:org_046,the Institute,,,
obj1578,Obj1628,obj1578-m-399,ppl:miltitz,Baron Miltiz,,,
obj1579,Obj1629,obj1579-s-1,ppl:jgadams,"Dr J. G. Adams,",,sender,
obj1579,Obj1629,obj1579-m-400,ppl:agthompson,Dr A. G. Thompson,,intro,
obj1580,Obj1630,obj1580-s-1,ppl:wbradish,Wh. Bradish,,sender,
obj1580,Obj1630,obj1580-m-401,ppl:jocham,John Chambers of New York,,,
obj1581,Obj1631,obj1581-s-1,ppl:csu,"Charles Sumner,",,sender,
obj1581,Obj1631,obj1581-m-402,ppl:jost,Judge Story,,,
obj1581,Obj1631,obj1581-on-77,org:org_046,the Institute,,,
obj1581,Obj1631,obj1581-m-403,ppl:johnmarshall,Marshall,,,
obj1581,Obj1631,obj1581-m-404,ppl:hwheaton,Mr Wheaton,,,
obj1582,Obj1632,obj1582-s-1,ppl:fcgray,F. C. Gray,,sender,
obj1582,Obj1632,obj1582-m-405,ppl:nbow,Dr Bowditch,,,
obj1583,Obj1633,obj1583-s-1,ppl:_floureus,Floureus,,sender,
obj1583,Obj1633,obj1583-on-78,org:org_046,Institut de France,,,
obj1584,Obj1634,obj1584-s-1,ppl:hmsdewar,[Mrs] Dewar,,sender,
obj1584,Obj1634,obj1584-m-406,ppl:sgbrown,Mr S.G Brown,,intro,
obj1584,Obj1634,obj1584-m-407,ppl:mtone,Mrs Wilson,,,
obj1585,Obj1635,obj1585-s-1,ppl:rmpatterson,Robert M. Patterson,,sender,
obj1585,Obj1635,obj1585-m-408,ppl:dhtucker,Dr Tucker,,intro,
obj1585,Obj1635,obj1585-m-409,ppl:drminn,Dr Minn,,intro,
obj1586,Obj1626,obj1586-s-1,ppl:dcbrent,Daniel Brent,,sender,
obj1586,Obj1626,obj1586-m-410,ppl:susrobertson,Mrs Susanna Robertson,,,
obj1586,Obj1626,obj1586-m-411,ppl:jsrobertson,John Stark Robertson,,,
obj1586,Obj1626,obj1586-m-412,ppl:jreid,General John Reid,,,
obj1587,Obj1627,obj1587-s-1,ppl:orich,O. Rich,,sender,
obj1587,Obj1627,obj1587-m-413,ppl:mrmacdermot,Mr MacDermot,,,
obj1587,Obj1627,obj1587-m-414,ppl:edking,Lord Kingsborough,,,
obj1587,Obj1627,obj1587-on-79,org:org_046,the Institute,,,
obj1588,Obj1628,obj1588-s-1,ppl:dcbrent,Daniel Brent,,sender,
obj1588,Obj1628,obj1588-m-415,ppl:hcorbay,Mr Hugh Corbay,,,
obj1588,Obj1628,obj1588-m-416,ppl:wjhubard,William J. Hubard,,,
obj1588,Obj1628,obj1588-m-417,ppl:lewiscass,General Cass,,,
obj1588,Obj1628,obj1588-m-418,ppl:nbidd,Mr Biddle,,,
obj1589,Obj1629,obj1589-on-80,org:org_104,Societe Royale des Antiquaries du Nord,,sender,
obj1589,Obj1629,obj1589-m-419,org:org_058,M.M. Fr. De Conincle & Cie,,,
obj1590,Obj1630,obj1590-s-1,ppl:jgadams,"Dr J. G. Adams,",,sender,
obj1590,Obj1630,obj1590-m-420,ppl:csmith,Dr Charles Smith,,intro,
obj1591,Obj1631,obj1591-s-1,ppl:adbache,Alexander Dallas Bache,,sender,
obj1591,Obj1631,obj1591-m-421,ppl:nnoint,N. Noint [?],,,
obj1592,Obj1632,obj1592-s-1,ppl:mrob,Moncure Robinson,,sender,
obj1592,Obj1632,obj1592-m-422,ppl:pcorran,Captain Patrick Corran,,,
obj1593,Obj1633,obj1593-s-1,ppl:mrob,Moncrue Robinson,,sender,
obj1593,Obj1633,obj1593-m-423,ppl:wgordon,Mr Wellington Gordon,,intro,
obj1594,Obj1634,obj1594-s-1,ppl:abridgen,Anna Bridgen,,sender,
obj1594,Obj1634,obj1594-m-424,ppl:hbleecker,W. H Bleecker,,intro,
obj1594,Obj1634,obj1594-m-425,ppl:theosedg,Mr Theodore Sedgewick,,,
obj1594,Obj1634,obj1594-m-426,ppl:wvschaick,W Van Schaick,,,
obj1595,Obj1635,obj1595-s-1,ppl:ditj,Isaiah Townsend,,sender,
obj1596,Obj1636,obj1596-s-1,ppl:jgalindo,Juan Galindo,,sender,
obj1596,Obj1636,obj1596-m-427,ppl:_juarros,Juarros,,,
obj1596,Obj1636,obj1596-m-428,ppl:_lumley,Lumley,,,
obj1596,Obj1636,obj1596-on-81,org:org_098,Geographical Society of Paris,,,
obj1597,Obj1637,obj1597-s-1,ppl:jamtorrey,James Torrey,,sender,
obj1597,Obj1637,obj1597-m-429,ppl:claustin,Mr Charles L Austin,,intro,
obj1597,Obj1637,obj1597-m-430,ppl:profgoodman,Professor Goodman,,,
obj1598,Obj1638,obj1598-s-1,ppl:mrob,Moncure Robinson,,sender,
obj1598,Obj1638,obj1598-m-431,ppl:captcorrie,Captain Corrie,,,
obj1599,Obj1639,obj1599-s-1,ppl:samallison,Sam Allison,,sender,
obj1600,Obj1640,obj1600-s-1,ppl:ditj,Isaiah Townsend,,sender,
obj1600,Obj1640,obj1600-m-432,ppl:hbleecker,Alban Harnanus Bleecker,,bearer,
obj1601,Obj1641,obj1601-s-1,ppl:jwfran,John W. Francis,,sender,
obj1601,Obj1641,obj1601-m-433,ppl:jwbeckman,Dr Beckman,,intro,
obj1601,Obj1641,obj1601-on-82,org:org_046,the Institute,,,
obj1602,Obj1642,obj1602-s-1,ppl:hwheaton,Henry Wheaton,,sender,
obj1602,Obj1642,obj1602-m-434,ppl:fmignet,Mignet,,,
obj1602,Obj1642,obj1602-m-435,ppl:_savigun,Savigun of Berlin,,,
obj1602,Obj1642,obj1602-m-436,ppl:_wallam,Wallam of London,,,
obj1602,Obj1642,obj1602-m-437,ppl:_meyer,Meyer of Amsterdam,,,
obj1602,Obj1642,obj1602-m-438,ppl:_vilnier,Vilnier of Frankfort,,,
obj1602,Obj1642,obj1602-m-439,ppl:gbdepping,Depping,,,
obj1603,Obj1643,obj1603-s-1,ppl:svrensselaer,General Solomon Van Rensselear,,sender,
obj1603,Obj1643,obj1603-m-440,ppl:jwbeckman,Mr J. W Beckman,,intro,
obj1604,Obj1644,obj1604-s-1,ppl:gord,George Ord,,sender,
obj1604,Obj1644,obj1604-m-441,ppl:pvaughan,Mr Petty Vaughan,,,
obj1604,Obj1644,obj1604-m-442,ppl:profhare,Professor Hare,,,
obj1604,Obj1644,obj1604-m-443,ppl:hseybert,Mr Seybert,,,
obj1604,Obj1644,obj1604-m-444,ppl:mrmcilvaine,Mr McIlvaine,,,
obj1604,Obj1644,obj1604-m-445,ppl:jbidd,Col. Biddle,,,
obj1605,Obj1645,obj1605-s-1,ppl:hwheaton,Henri Wheaton,,sender,
obj1605,Obj1645,obj1605-on-83,org:org_046,the Institute,,,
obj1605,Obj1645,obj1605-m-446,ppl:humboldt,Humboldt,,,
obj1607,Obj1646,obj1607-s-1,ppl:csu,Charles Sumner,,sender,
obj1607,Obj1646,obj1607-m-447,ppl:jost,Judge Story,,,
obj1607,Obj1646,obj1607-on-84,org:org_046,the Institute,,,
obj1607,Obj1646,obj1607-m-448,ppl:hwheaton,Mr Wheaton,,,
obj1608,Obj1647,obj1608-s-1,ppl:farago,Arago,,sender,
obj1608,Obj1647,,,Institute de France Academie Royale,,,
obj1609,Obj1648,obj1609-s-1,ppl:hbleecker,H Bleecher [Harnanus Bleecher],[Harnanus Bleecher],sender,
obj1610,Obj1649,obj1610-s-1,ppl:jbstevenson,John B Stevenson,,sender,
obj1610,Obj1649,obj1610-m-449,ppl:pclbreton,Philippe C. Le Breton,,intro,
obj1610,Obj1649,obj1610-m-450,,Dr Stewart,,,
obj1610,Obj1649,obj1610-m-451,ppl:jvanderlyn,Vanderlyn,,,
obj1610,Obj1649,obj1610-m-452,ppl:gwerving,Mr G. W. Erving,,,
obj1610,Obj1649,obj1610-m-453,ppl:wmacneven,Dr MacNeven,,,
obj1611,Obj1650,obj1611-s-1,ppl:hwheaton,Wheaton,,sender,
obj1611,Obj1650,obj1611-on-85,org:org_046,the Institute,,,
obj1611,Obj1650,obj1611-m-454,ppl:humboldt,Baron Humboldt,,,
obj1611,Obj1650,obj1611-m-455,ppl:jmdgerando,De Gerando,,,
obj1611,Obj1650,obj1611-m-456,ppl:prossi,Rossi,,,
obj1611,Obj1650,obj1611-on-86,org:org_004,"Academie des Sciences Morales et Politiques,",,,
obj1611,Obj1650,obj1611-m-457,ppl:mdaunon,M Daunon,,,
obj1611,Obj1650,obj1611-m-a999,ppl:cjbresson,Bresson,,,
obj1611,Obj1650,obj1611-m-b999,ppl:fmignet,Mignet,,,
obj1612,Obj1651,obj1612-s-1,ppl:hwheaton,Wheaton,,sender,
obj1612,Obj1651,obj1612-m-458,ppl:jmdgerando,Baron de Gerando],,,
obj1612,Obj1651,obj1612-m-a999,ppl:humboldt,Baron de Humboldt,,,
obj1613,Obj1652,obj1613-s-1,ppl:johnlocke,John Locke,,sender,
obj1613,Obj1652,obj1613-m-459,ppl:mrflush,Mr Flush,,intro,
obj1614,Obj1653,obj1614-s-1,ppl:hwheaton,Wheaton,,sender,
obj1614,Obj1653,obj1614-m-460,ppl:cjbresson,Comte Bresson,,,
obj1614,Obj1653,obj1614-m-461,ppl:fmignet,M Mignet,,,
obj1614,Obj1653,obj1614-m-462,ppl:jmdgerando,M de Gerando,,,
obj1614,Obj1653,obj1614-m-463,ppl:gbdepping,M Depping,,,
obj1614,Obj1653,obj1614-on-87,org:org_004,"Academie des Sciences, morales et Politique",,,
obj1614,Obj1653,obj1614-m-464,ppl:mdemoyencourt,M Demoyencourt,,,
obj1614,Obj1653,obj1614-m-465,ppl:cathwheaton,Mrs W[heaton],,,
obj1615,Obj1654,obj1615-s-1,ppl:jmdgerando,Baron de [Gerando?],,sender,
obj1616,Obj1654,obj1616-s-1,ppl:jpchazal,J. P. Chazal,,sender,
obj1616,Obj1654,obj1616-m-466,ppl:jbeilie,Mr John Beilie,,intro,
obj1616,Obj1654,obj1616-m-467,ppl:jeholbrook,Dr Holbrook,,,
obj1616,Obj1654,obj1616-m-468,ppl:jgfwurdemann,Dr Wurdemann,,,
obj1617,Obj1655,obj1617-s-1,ppl:drtucker,Dr Tucker,,sender,
obj1617,Obj1655,obj1617-m-469,ppl:drjoynes,Dr Joynes,,intro,
obj1618,Obj1656,obj1618-s-1,ppl:jhp,John Howard Payne,,sender,
obj1618,Obj1656,obj1618-m-470,ppl:jqt,President Quincy,,,
obj1618,Obj1656,obj1618-on-88,org:org_040,Harvard University,,,
obj1618,Obj1656,obj1618-m-471,ppl:jmmatthews,Dr Matthews of the NYU,,,
obj1618,Obj1656,obj1618-on-89,org:org_077,the NYU,,,
obj1618,Obj1656,obj1618-m-472,ppl:drhawkes,Dr Hawkes,,,
obj1618,Obj1656,obj1618-m-473,ppl:mrgibson,"Mr Gibson, of Scotland",,bearer,
obj1619,Obj1657,obj1619-s-1,ppl:avivien,Vivien,,sender,
obj1620,Obj1658,obj1620-s-1,ppl:jocroghan,Dr John Croghan,,sender,
obj1620,Obj1658,obj1620-m-474,,Johnston,,intro,
obj1620,Obj1658,obj1620-m-475,,Dr Williamson,,bearer,
obj1621,Obj1659,obj1621-s-1,ppl:tgc,Thomas Clemson,,sender,
obj1621,Obj1659,obj1621-m-476,ppl:wpcbarton,Prof Barton,,,
obj1621,Obj1659,obj1621-m-477,ppl:mrsrobiquet,Mrs Robiquet,,,
obj1621,Obj1659,obj1621-m-478,ppl:pberthier,Berthier,,,
obj1622,Obj1660,obj1622-s-1,ppl:jbachman,John Bachman,,sender,
obj1622,Obj1660,obj1622-m-479,ppl:proflittou,Professor Littou [?],,intro,
obj1622,Obj1660,obj1622-on-90,org:org_116,University of Tennessee,,,
obj1623,Obj1661,obj1623-s-1,ppl:jvanderlyn,Vanderlyn,,sender,
obj1623,Obj1661,obj1623-m-480,ppl:jbstevenson,Dr Stevenson,,,
obj1624,Obj1662,obj1624-s-1,ppl:sms,Dr Samuel Martin Stephenson,,sender,
obj1624,Obj1662,obj1624-m-481,ppl:mrsttrarse,Mr St. Trarse,,,
obj1624,Obj1662,obj1624-m-482,ppl:jodavis,Mr Davies,,,
obj1624,Obj1662,obj1624-m-483,ppl:jmtanner,Jmo [Jms?]. M Tanner [?],,,
obj1624a,Obj1662 ,obj1624a-s-1,ppl:jasp,Jared Sparks,,sender,
obj1624a,Obj1662 ,obj1624a-m-485,ppl:fbowen,Mr Francis Bowen,,intro,
obj1624a,Obj1662 ,add1624a-o-001,org:org_040,Harvard,,,
obj1625,Obj1663,obj1625-s-1,ppl:rchurch,R. Church,,sender,
obj1625,Obj1663,obj1625-m-486,ppl:rfulton,Fulton,,,
obj1625,Obj1663,obj1625-m-487,ppl:gdltollendal,Count de Lally,,,
obj1626,Obj1664,obj1626-s-1,ppl:rhcabell,R.H. Cabell,,sender,
obj1627,Obj1665,obj1627-s-1,ppl:jjambler,John Jacquelin Ambler,,sender,
obj1627,Obj1665,obj1627-m-488,ppl:jccabell,Joseph Cabell,,,
obj1627,Obj1665,obj1627-m-489,ppl:dhos,Hosack,,,
obj1627,Obj1665,obj1627-m-490,ppl:egambler,Dr E. G. Ambler,,intro,
obj1627,Obj1665,obj1627-m-491,ppl:pgambler,Philip George Ambler,,intro,
obj1628,Obj1666,obj1628-s-1,ppl:epb,Madame Patterson [Elizabeth Patterson Bonaparte],[Elizabeth Patterson Bonaparte],sender,
obj1628,Obj1666,obj1628-m-492,ppl:jcw,Doctor White,,,
obj1628,Obj1666,obj1628-m-493,ppl:slmo,Lady Morgan,,,
obj1629,Obj1667,obj1629-s-1,ppl:ditj,Isaiah Townsend,,sender,
obj1629,Obj1667,obj1629-m-494,ppl:samuelmorse,Prof Morse,,,
obj1629,Obj1667,obj1629-m-495,ppl:thoshun,Dr Hun,,bearer,
obj1629,Obj1667,obj1629-m-496,ppl:jcspencer,John C Spencer,,,
obj1629,Obj1667,obj1629-on-91,org:org_008,Albany Inst,,,
obj1629,Obj1667,obj1629-m-497,ppl:johntownsend,[John] Townsend,,,
obj1629,Obj1667,obj1629-m-a999,ppl:hledyard,Ledyard,,,
obj1629,Obj1667,obj1629-m-498,ppl:lewiscass,[Governor] Cass,,,
obj1630,Obj1668,obj1630-s-1,ppl:jcbrent,John Caroll Brent,,sender,
obj1630,Obj1668,obj1630-m-499,ppl:genhamilton,Generals Hamilton,,intro,
obj1630,Obj1668,obj1630-m-500,ppl:_henderson,Henderson,,intro,
obj1631,Obj1669,obj1631-s-1,ppl:mgod,Maximilien Godefroy,,sender,
obj1632,Obj1700,obj1632-s-1,ppl:mrob,Robinson,,sender,
obj1633,Obj1701,obj1633-s-1,ppl:adbache,Alexander Dallas Bache,,sender,
obj1633,Obj1701,obj1633-on-92,org:org_011,American Philosophical Society,,,
obj1634,Obj1702,obj1634-s-1,ppl:ags,Alban G Smith,,sender,
obj1634,Obj1702,obj1634-m-501,ppl:drlinton,Dr Linton,,intro,
obj1635,Obj1703,obj1635-s-1,ppl:adbache,Alexander Dallas Bache,,sender,
obj1635,Obj1703,obj1635-m-502,ppl:twarner,Rev Mr Warner,,intro,
obj1635,Obj1703,obj1635-m-a999,ppl:twarner,Dr Warner,,,
obj1636,Obj1704,obj1636-s-1,ppl:hwheaton,Henry Wheaton,,sender,
obj1636,Obj1704,obj1636-on-93,org:org_046,the Institute de France,,,
obj1636,Obj1704,obj1636-m-503,ppl:_dvillarme,D’Villarme,,,
obj1637,Obj1705,obj1637-s-1,ppl:rchurch,R Church,,sender,
obj1637,Obj1705,obj1637-m-504,ppl:lbrown,Rev L. Brown,,bearer,
obj1638,Obj1706,obj1638-s-1,ppl:rchurch,Church,,sender,
obj1642,Obj1709,obj1642-s-1,ppl:hwheaton,Henri Wheaton,,sender,
obj1642,Obj1709,obj1642-on-94,org:org_004,Academy of Politics and Moral Sciences,,,
obj1642,Obj1709,obj1642-on-95,org:org_014,Bar Association,,,
obj1642,Obj1709,obj1642-m-505,ppl:miltitz,Baron Miltitz,,,
obj1642,Obj1709,obj1642-m-506,ppl:cathwheaton,Mrs Wheaton,,,
obj1643,Obj1710,obj1643-s-1,ppl:hbcarey,Henry B Carey,,sender,
obj1643,Obj1710,obj1643-m-507,ppl:hcummings,H Cummings,,,
obj1644,Obj1711,obj1644-s-1,ppl:csu,Charles Sumner,,sender,
obj1644,Obj1711,obj1644-m-508,ppl:jost,Judge Story,,,
obj1644,Obj1711,obj1644-on-96,org:org_046,the Institute,,,
obj1644,Obj1711,obj1644-m-509,ppl:atocqueville,M. de Tocqueville,,,
obj1644,Obj1711,obj1644-m-510,ppl:hwheaton,Mr Wheaton,,,
obj1644,Obj1711,obj1644-on-97,org:org_046,the Institut,,,
obj1645,Obj1712,obj1645-s-1,ppl:gtroost,G. Troost,,sender,
obj1645,Obj1712,obj1645-m-511,ppl:rpmiles,The Rt Rev Doctor Miles,,intro,
obj1645,Obj1712,obj1645-m-512,ppl:mrletton,Mr Letton,,,
obj1646,Obj1713,obj1646-s-1,ppl:csu,Charles Sumner,,sender,
obj1646,Obj1713,obj1646-m-513,ppl:jost,Judge Story,,,
obj1646,Obj1713,obj1646-on-98,org:org_046,the Institute,,,
obj1646,Obj1713,obj1646-m-514,ppl:nbow,Dr Bowditch,,,
obj1647,Obj1714,obj1647-s-1,ppl:jpboudet,J.P. Boudet,,sender,
obj1648,Obj1715,obj1648-s-1,ppl:johncmont,John C. Montgomery,,sender,
obj1648,Obj1715,obj1648-m-515,ppl:drmeigh,Dr Meigh of Philadelphia,,intro,
obj1649,Obj1716,obj1649-s-1,ppl:abridgen,Anna Bridgen,,sender,
obj1649,Obj1716,obj1649-m-516,ppl:jkkane,Mr John Kane,,intro,
obj1650,Obj1717,obj1650-s-1,ppl:rharlan,Richard Harlan,,sender,
obj1650,Obj1717,obj1650-m-517,ppl:elang,Dr E. Lang of New York,,intro,
obj1651,Obj1718,obj1651-s-1,ppl:ditj,Isaiah Townsend,,sender,
obj1651,Obj1718,obj1651-m-518,ppl:mrmason,Mr Mason,,intro,
obj1651,Obj1718,obj1651-m-519,ppl:rjames,Mr Robert James,,,
obj1651,Obj1718,obj1651-m-520,ppl:mrsmason,Mrs Mason,,,
obj1651,Obj1718,obj1651-on-99,org:org_003,Academie des Sciences,,,
obj1651,Obj1718,obj1651-m-521,ppl:farago,Arago,,,
obj1651,Obj1718,obj1651-m-522,ppl:_thirard,Thirard,,,
obj1651,Obj1718,obj1651-m-523,ppl:jgaylussac,Gay-lussac,,,
obj1651,Obj1718,obj1651-m-524,ppl:jpbiot,Biot,,,
obj1651,Obj1718,obj1651-m-525,ppl:_lavey,Lavey,,,
obj1651,Obj1718,obj1651-m-526,,Des Genettes,,,
