div_id,old_id,name_n,name_ref,name,addname,role,type
obj752,Obj771,obj752-s-1,ppl:gti,"George Ticknor,",,sender,
obj753,Obj772,753-s-1,ppl:agall,Albert Gallatin,,sender,
obj753,Obj772,obj753-m-1,ppl:eco,Mr Coles [Edward Coles],[Edward Coles],,
obj754,Obj773,obj754-s-1,ppl:jmmason,J. M. Mason,,sender,
obj755,Obj774,obj755-s-1,ppl:dbw,DBW,,sender,
obj755,Obj774,obj755-r-1,ppl:mapictet,Professor Pictet [Marc-Auguste Pictet],[Marc-Auguste Pictet],recipient,
obj755,Obj774,obj755-m-2,ppl:amo,Mr Morris,,,
obj755,Obj774,obj755-on-1,org:org_074,Phil Socs of NY,,,
obj755,Obj774,obj755-on-2,org:org_011,Philadelphia,,,
obj756,Obj775,obj756-s-1,ppl:swalker,Samuel Walker,,sender,
obj757,Obj776,obj757-s-1,ppl:johnmcneill,John McNeill,,sender,
obj758,Obj777,obj758-s-1,ppl:_fisher,Fisher,,sender,
obj758,Obj777,obj758-m-3,ppl:swalker,Walker,,,
obj759,Obj778,obj759-s-1,ppl:dbw,DBW,,sender,
obj759,Obj778,obj759-r-1,ppl:wmacneven,Wm McNeven,,recipient,
obj759,Obj778,obj759-m-4,ppl:amo,Mr Morris,,,
obj759,Obj778,obj759-on-3,org:org_074,Philosophical Soc,,,
obj759,Obj778,obj759-m-5,ppl:farago,Arago,,,
obj759,Obj778,obj759-m-6,ppl:jgaylussac,Gay-Lussac,,,
obj759,Obj778,obj759-m-7,ppl:jocham,John Chambers.,,,
obj759,Obj778,obj759-m-8,,Dr Mason,,,
obj759,Obj778,obj759-m-a999,,Mr B,,,
obj760,Obj779,obj760-s-1,ppl:dbw,DBW,,sender,
obj760,Obj779,obj760-r-1,ppl:tco,Thomas Cooper,,recipient,
obj760,Obj779,obj760-m-9,ppl:famichaux,Mr Michaux,,bearer,
obj760,Obj779,obj760-m-10,ppl:brong,Mr Brogniart,,,
obj760,Obj779,obj760-m-11,ppl:cst,Col. T.,,,
obj761,Obj780,obj761-s-1,ppl:dbw,DBW,,sender,
obj761,Obj780,obj761-r-1,ppl:mrmigneret,Mr. Migneret,,recipient,
obj762,Obj781,obj762-s-1,ppl:slmo,Lady Morgan,,sender,
obj762,Obj781,obj762-m-12,ppl:jamescmont,Mr Montgomery,,bearer,
obj762,Obj781,obj762-m-a999,ppl:cmorgan,Sir Charles,,,
obj762,Obj781,obj762-m-13,ppl:hgreg,Abbe Gregoire,,,
obj763,Obj782,obj763-s-1,ppl:lgjones,Colonel Leslie Grove Jones,,sender,
obj763,Obj782,obj763-m-14,ppl:jbl,Chevalier,,,
obj764,Obj783,obj764-s-1,ppl:epb,Elizabeth Patterson [Bonaparte],,sender,
obj766,Obj785,obj766-s-1,ppl:jgclark,John G. Clark,,sender,
obj767,Obj786,obj767-s-1,ppl:hwilliamson,H. Williamson,,sender,
obj767,Obj786,obj767-on-6,org:org_074,The Lit and Phil Soc of New York,,,
obj768,Obj787,obj768-s-1,ppl:gws,General Scott,,sender,
obj768,Obj787,obj768-m-15,ppl:wcp,William C Preston,,intro,
obj769,Obj788,obj769-s-1,ppl:eco,"Edward Coles,",,sender,
obj769,Obj788,obj769-m-16,ppl:jpboyd,General Boyd,,,
obj769,Obj788,obj769-m-17,,Mr Stewart,,,
obj769,Obj788,obj769-m-a999,ppl:jamescmont,Mr Montgomery,,,
obj770,Obj789,obj770-s-1,ppl:dbw,DBW,,sender,
obj770,Obj789,obj770-r-1,ppl:jgrah,John Graham,,recipient,
obj770,Obj789,obj770-m-18,ppl:jrfenwick,Col. Fenwick,,,
obj770,Obj789,obj770-m-19,ppl:tjefferson,Mr Jefferson,,,
obj770,Obj789,obj770-m-20,ppl:jrfenwick,Col. Fenwick,,,
obj772,Obj791,obj772-s-1,ppl:dbw,DBW,,sender,
obj772,Obj791,obj772-r-1,ppl:hingrah,Henry Ingraham,,recipient,
obj773,Obj792,obj773-s-1,ppl:dbw,DBW,,sender,
obj773,Obj792,obj773-r-1,ppl:tjefferson,Jefferson,,recipient,
obj773,Obj792,obj773-m-21,ppl:gti,Mr Ticknor,,bearer,
obj773,Obj792,obj773-m-22,ppl:bfrank,Franklin,,,
obj773,Obj792,obj773-m-23,ppl:amdr,Abbe Rochon,,,
obj773,Obj792,obj773-m-24,ppl:fjdg,Minister of Marine,,,
obj774,Obj793,obj774-s-1,ppl:flescal,Dr Felix Lescaliis,,sender,
obj774,Obj793,obj774-m-25,ppl:slmi,Dr Mitchell,,,
obj774,Obj793,obj774-m-26,ppl:_dhalle,D’Hallé,,,
obj775,Obj794,obj775-s-1,ppl:labp,Louis-Andre Pichon,,sender,
obj775,Obj794,obj775-m-27,ppl:gti,Mr Ticknor,,,
obj776,Obj795,obj776-s-1,ppl:slmo,Lady Morgan,,sender,
obj776,Obj795,obj776-m-28,ppl:jamescmont,Mr Montgomery,,,
obj776,Obj795,obj776-m-29,ppl:hmwilliams,Helena Williams,,,
obj776,Obj795,obj776-m-30,ppl:humboldt,Baron Humboldt,,,
obj776,Obj795,obj776-m-31,ppl:lordstrangford,Lord Strangford,,,
obj776,Obj795,obj776-m-32,ppl:hgreg,Bishop Gregoire,,,
obj776,Obj795,obj776-m-33,,Montegne,,,
obj777,Obj796,obj777-s-1,ppl:jrkidd,John R. Kidd,,sender,
obj777,Obj796,obj777-m-34,ppl:jvanderlyn,Mr Vanderlini [?],,,
obj777,Obj796,obj777-m-35,ppl:jocham,Chambers,,,
obj778,Obj797,obj778-s-1,ppl:tjefferson,Thomas Jefferson,,sender,
obj778,Obj797,obj778-r-1,ppl:dbw,David Bailie Warden,,recipient,
obj778,Obj797,obj778-m-36,ppl:mrterril,Mr Terril,,,
obj778,Obj797,obj778-m-37,ppl:humboldt,Baron Humboldt,,,
obj779,Obj798,obj779-s-1,ppl:slmo,Lady Morgan,,sender,
obj779,Obj798,obj779-m-38,ppl:hco,Mr Colburne,,,
obj779,Obj798,obj779-m-39,ppl:mbuchanan,M Buchanan,,,
obj779,Obj798,obj779-m-40,ppl:eco,Coles,,,
obj779,Obj798,obj779-m-41,ppl:mhr,Miss H. Rowan,,,
obj779,Obj798,obj779-m-42,ppl:sac,Sir Arthur Clarke,,,
obj779,Obj798,obj779-m-43,ppl:cmorgan,Sir Charles,,,
obj779,Obj798,obj779-m-44,ppl:jamescmont,Mr Montgomery,,,
obj780,Obj799,obj780-s-1,ppl:dbw,DBW,,sender,
obj780,Obj799,obj780-r-1,ppl:glm,"G. L. Meason,",,recipient,
obj780,Obj799,obj780-on-7,org:org_055,Messrs Londman,,,
obj780,Obj799,obj780-m-a999,ppl:mlewis,[Meriwether] Louis,,,
obj780,Obj799,obj780-m-b999,ppl:wclarke,[William] Clarke,,,
obj781,Obj800,obj781-s-1,ppl:dbw,DBW,,sender,
obj781,Obj800,obj781-on-8,org:org_019,Bousquet and Co.,,recipient,
obj782,Obj801,obj782-s-1,ppl:dbw,DBW,,sender,
obj782,Obj801,obj782-r-1,ppl:_carroll,Carroll,,recipient,
obj783,Obj802,obj783-s-1,ppl:slmo,Lady Morgan,,sender,
obj783,Obj802,obj783-m-a999,ppl:mrfletcher,Mr Fletcher,,intro,
obj783,Obj802,obj783-m-b999,ppl:jfletcher,Judge Fletcher,,,
obj783,Obj802,obj783-m-45,ppl:dvivant,Baron Denon,,,
obj783,Obj802,obj783-m-46,,Dr Montigne,,,
obj783,Obj802,obj783-m-47,ppl:cmorgan,Sir Charles,,,
obj783,Obj802,obj783-m-48,ppl:epb,Mrs Patterson,,,
obj784,Obj803,obj784-s-1,ppl:dbw,David Bailie Warden,,sender,
obj784,Obj803,obj784-on-9,org:org_074,Philosophical Soc of NY,,recipient,
obj785,Obj804,obj785-s-1,ppl:glm,"G. L. Meason,",,sender,
obj785,Obj804,obj785-on-10,org:org_055,Longman the publisher,,,
obj786,Obj805,obj786-s-1,ppl:epb,E. Patterson,,sender,
obj787,Obj806,obj787-s-1,ppl:wshort,William Short,,sender,
obj787,Obj806,obj787-m-49,ppl:amdr,Mr Rochen /[Mr] Rechon,/[Mr] Rechon,,
obj788,Obj807,obj788-s-1,ppl:glm,"Gilbert Meason,",,sender,
obj788,Obj807,obj788-m-50,ppl:wclerke,William Clerke,,intro,
obj789,Obj808,obj789-s-1,ppl:cmorgan,Charles Morgan,,sender,
obj789,Obj808,obj789-m-51,ppl:jrichar,Mr J Richards,,intro,
obj789,Obj808,obj789-m-52,ppl:slmo,Lady Morgan,,,
obj789,Obj808,obj789-m-53,ppl:dvivant,Denon,,,
obj789,Obj808,obj789-m-54,ppl:epb,Mrs Patterson,,,
obj790,Obj809,obj790-s-1,ppl:jrpoinsett,J. R. Poinsett,,sender,
obj790,Obj809,obj790-m-55,ppl:bhenry,Mr Henry,,,
obj791,Obj810,obj791-s-1,ppl:jmoshare,J Moshare,,sender,
obj791,Obj810,obj791-m-56,ppl:majormercer,Major Mercer,,,
obj792,Obj811,obj792-s-1,ppl:dbw,DBW,,sender,
obj792,Obj811,obj792-r-1,ppl:tjefferson,Thomas Jefferson,,recipient,
obj792,Obj811,obj792-m-57,ppl:amdr,Abbe Rochon,,,
obj792,Obj811,obj792-m-58,ppl:epb,Mrs Patterson,,bearer,
obj792,Obj811,obj792-m-59,ppl:humboldt,Baron Humboldt,,,
obj792,Obj811,obj792-m-60,ppl:alcdestutt,Count de Tracy,,,
obj793,Obj812,obj793-s-1,ppl:dbw,DBW,,sender,
obj793,Obj812,obj793-r-1,ppl:hmwilliams,Helena Maria Williams,,recipient,
obj794,Obj813,obj794-s-1,ppl:dbw,DBW,,sender,
obj794,Obj813,obj794-r-1,ppl:swelles,Mr Samuel Welles,,recipient,
obj794,Obj813,obj794-m-61,ppl:mrdenimdetour,Mr de Nimdetour [?],,,
obj794,Obj813,obj794-m-62,ppl:gshila,Geoffrey St Hilaire,,,
obj794,Obj813,obj794-on-11,org:org_047,the Garden of Plants,,,
obj795,Obj814,obj795-s-1,ppl:hmwilliams,Helena Maria Williams,,sender,
obj795,Obj814,obj795-m-63,ppl:humboldt,M d Humboldt,,,
obj795,Obj814,obj795-m-64,ppl:mrfinch,Mr Finch,,,
obj795,Obj814,obj795-m-65,ppl:jhs,Mr Stone,,,
obj796,Obj815,obj796-s-1,ppl:alcdestutt,De Tracy,,sender,
obj797,Obj816,obj797-s-1,ppl:dbw,DBW,,sender,
obj797,Obj816,obj797-r-1,ppl:wsampson,Wm Sampson,,recipient,
obj797,Obj816,obj797-m-66,ppl:epb,Mrs Patterson’s,,,
obj797,Obj816,obj797-m-67,ppl:wtwtone,Mr Tone,,,
obj797,Obj816,obj797-m-68,ppl:mtone,Mrs Wilson [Mathilda Tone],[Mathilda Tone],,
obj797,Obj816,obj797-m-70,ppl:gracesampson,Mrs Sampson,,,
obj798,Obj817,obj798-s-1,ppl:mcsmith,Miles C Smith,,sender,
obj799,Obj818,obj799-s-1,ppl:slmo,Lady Morgan,,sender,
obj799,Obj818,obj799-m-71,ppl:hco,Colburn,,,
obj799,Obj818,obj799-m-72,,Gerard,,,
obj799,Obj818,obj799-m-73,ppl:hgreg,Henri Gregoire,,,
obj800,Obj819,obj800-s-1,ppl:bhol,[Bartholomew?] Holmes,,sender,
obj800,Obj819,obj800-on-12,org:org_060,Massach Historical Society,,,
obj800,Obj819,obj800-on-13,org:org_016,the King’s library,,,
obj801,Obj820,obj801-s-1,ppl:dbw,DBW,,sender,
obj801,Obj820,obj801-r-1,ppl:glm,"G. L. Meason,",,recipient,
obj801,Obj820,obj801-m-74,ppl:aconst,Mr Constable,,,
obj801,Obj820,obj801-m-75,ppl:pcorran,Mr Corran,,,
obj801,Obj820,obj801-m-76,ppl:jplay,Mr Playfair,,,
obj801,Obj820,obj801-m-77,ppl:epb,Mrs Patterson,,,
obj801,Obj820,obj801-m-78,ppl:marymeason,Mrs Meason,,,
obj802,Obj821,obj802-s-1,ppl:dbw,DBW,,sender,
obj802,Obj821,obj802-r-1,ppl:jdob,Mr Judah Dobson,,recipient,
obj802,Obj821,obj802-m-79,ppl:gcv,Mr Verplank,,,
obj802,Obj821,obj802-m-80,ppl:jocham,Mr Chambers,,,
obj803,Obj822,obj803-s-1,ppl:mmebdbussieu,Madame Beaurepaire de Bussieu,,sender,
obj803,Obj822,obj803-r-1,ppl:dbw,DBW,,recipient,
obj804,Obj823,obj804-s-1,ppl:rmpatterson,R M Patterson,,sender,
obj804,Obj823,obj804-m-81,ppl:rjohnston,Robert Johnston,,intro,
obj804,Obj823,obj804-on-14,org:org_011,Philosophical society,,,
obj804,Obj823,obj804-m-82,ppl:slmo,Lady Morgan,,,
obj805,Obj824,obj805-s-1,ppl:jmarshall,J. Marshall,,sender,
obj806,Obj825,obj806-s-1,ppl:dbw,DBW,,sender,
obj806,Obj825,obj806-r-1,ppl:hco,Mr Colburn,,recipient,
obj806,Obj825,obj806-m-83,ppl:eob,Miss Benger,,,
obj806,Obj825,obj806-m-84,ppl:slmo,Lady Morgan,,,
obj807,Obj826,obj807-s-1,ppl:fpascalis,Felix Pascalis,,sender,
obj807,Obj826,obj807-m-85,ppl:lvalent,Dr Valentin,,,
obj807,Obj826,obj807-m-86,ppl:drlefort,Dr Lefort,,bearer,
obj807,Obj826,obj807-m-87,ppl:jnh,Prof Halle,,,
obj807,Obj826,obj807-m-88,ppl:lvalent,doctor Louis Valentine,,,
obj807,Obj826,obj807-m-89,ppl:jpbouviere,Dr J.P.B Ouviere,,intro,
obj807,Obj826,obj807-on-15,org:org_074,the literary and philosophical Society,,,
obj807,Obj826,obj807-m-a999,ppl:slmi,Dr Mitchill,,,
obj808,Obj827,obj808-s-1,ppl:dbw,DBW,,sender,
obj808,Obj827,obj808-on-16,org:org_069,"Messrs Wurtz and Creuttel, Booksellers",,recipient,
obj808,Obj827,obj808-m-90,ppl:hgreg,Gregoire,,,
obj809,Obj828,obj809-s-1,ppl:dbw,DBW,,sender,
obj809,Obj828,obj809-r-1,ppl:jsmith,Mr Smith,,recipient,
obj810,Obj829,obj810-s-1,ppl:akourakin,Kourakin,,sender,
obj810,Obj829,obj810-r-1,ppl:dbw,Warden,,recipient,
obj813,Obj831,obj813-s-1,ppl:_custis,Custis,,sender,
obj814,Obj832,obj814-s-1,ppl:spleason,Stephen Pleasonton,,sender,
obj814,Obj832,obj814-pl-102,,Department of State,,,
obj815,Obj833,obj815-s-1,ppl:epb,Mrs Patterson [Elizabeth Patterson Bonaparte],[Elizabeth Patterson Bonaparte],sender,
obj816,Obj834,obj816-s-1,ppl:jmrp,Joseph Priestley,,sender,
obj817,Obj835,obj817-on-17,org:org_105,"La Societe Royale des Sciences, Lettres, Arts et Agriculture de Nancy",,sender,
obj818,Obj836,obj818-s-1,ppl:dbw,DBW,,sender,
obj818,Obj836,obj818-r-1,ppl:glm,"G. L. Meason,",,recipient,
obj818,Obj836,obj818-on-18,org:org_028,Messrs Constable and Co.,,,
obj818,Obj836,obj818-m-91,,MacMahon,,,
obj819,Obj837,obj819-s-1,ppl:glm,Dr Meason,,sender,
obj820,Obj838,obj820-s-1,ppl:_vevey,Vevey[?],,sender,
obj821,Obj839,obj821-s-1,ppl:birvin,B Irvine,,sender,
obj822,Obj840,obj822-s-1,ppl:wcp,W C Preston,,sender,
obj823,Obj841,obj823-s-1,ppl:gti,Ticknor,,sender,
obj825,Obj842,obj825-s-1,ppl:fpascalis,Felix Pascalis,,sender,
obj825,Obj842,obj825-m-92,ppl:vbal,Victor Bally,,,
obj825,Obj842,obj825-m-93,ppl:drlefort,Dr Lefort,,,
obj825,Obj842,obj825-on-19,org:org_074,Institute in the literary and philosophical class,,,
obj825,Obj842,obj825-m-94,ppl:mrdesdoutaine,Mr. Desdoutaine,,,
obj825,Obj842,obj825-m-95,ppl:_maile,[Maile],,,
obj825,Obj842,obj825-m-96,ppl:lvalent,Dr Valentin,,,
obj826,Obj843,obj826-s-1,ppl:dbw,DBW,,sender,
obj826,Obj843,obj826-on-20,org:org_028,"Constable & co., Booksellers",,recipient,
obj826,Obj843,obj826-m-97,ppl:glm,Mr Meason,,,
obj827,Obj844,obj827-s-1,ppl:dbw,DBW,,sender,
obj827,Obj844,obj827-r-1,ppl:jrodman,Rodman,,recipient,
obj828,Obj845,obj828-s-1,ppl:hmwilliams,Miss Helena M[aria] Williams,,sender,
obj828,Obj845,obj828-m-99,ppl:jhs,Mr Stone,,,
obj829,Obj846,obj829-s-1,ppl:hgreg,Gregoire,,sender,
obj830,Obj846,obj830-s-1,ppl:dbw,DBW,,sender,
obj830,Obj846,obj830-r-1,ppl:hmwilliams,Helena Maria Williams,,recipient,
obj830,Obj846,obj830-m-100,ppl:misskitchingman,Miss Kitchingman,,,
obj830,Obj846,obj830-m-101,ppl:jhs,Mr Stone,,,
obj831,Obj847,obj831-s-1,ppl:dbw,DBW,,sender,
obj831,Obj847,obj831-on-21,org:org_028,"Constable & co., Booksellers",,recipient,
obj831,Obj847,obj831-m-102,ppl:eev,Rev Mr Everett,,bearer,
obj831,Obj847,obj831-on-22,org:org_055,M.M. Longman and Co.,,,
obj832,Obj848,obj832-s-1,ppl:epc,Eliza Parke Custis,,sender,
obj833,Obj849,obj833-s-1,ppl:dbw,DBW,,sender,
obj833,Obj849,obj833-r-1,ppl:glm,Gilbert L. Meason,,recipient,
obj833,Obj849,obj833-m-103,ppl:eev,Rev Everett,,bearer,
obj833,Obj849,obj833-on-23,org:org_040,Cambridge College Boston,,,
obj833,Obj849,obj833-on-24,org:org_047,the King’s garden,,,
obj834,Obj850,obj834-s-1,ppl:epc,Mrs Custis,,sender,
obj834,Obj850,obj834-m-104,ppl:fenom,Mr Fenomartin[?],,bearer,
obj834,Obj850,obj834-m-105,ppl:dshepperd,Mr. D Shepperd,,intro,
obj834,Obj850,obj834-m-106,ppl:lafayette,LaFayette,,,
obj834,Obj850,obj834-m-107,ppl:gjd,General D [?],,bearer,
obj834,Obj850,obj834-m-108,,Parker,,,
obj834,Obj850,obj834-m-109,ppl:bsbernard,General Bernard.,,,
obj834,Obj850,obj834-m-110,ppl:ggi,Major General Gibbs,,bearer,
obj835,Obj851,obj835-s-1,ppl:epc,Mrs Custis,,sender,
obj835,Obj851,obj835-m-111,ppl:tjefferson,Mr Jefferson,,,
obj835,Obj851,obj835-m-112,ppl:ggi,General Gibbs,,,
obj835,Obj851,obj835-m-113,ppl:gjd,general Devereux,,,
obj835,Obj851,obj835-m-114,ppl:lafayette,Marquis L [Lafayette],[Lafayette],,
obj835,Obj851,obj835-m-115,ppl:dshepperd,Shepperd,,,
obj836,Obj852,obj836-s-1,ppl:epc,Mrs Custis,,sender,
obj836,Obj852,obj836-m-116,ppl:fenom,Mr Fenormentin,,bearer,
obj836,Obj852,obj836-m-117,ppl:gengmason,General Mason,,,
obj836,Obj852,obj836-m-118,ppl:wcsomerville,Mr Somerville,,,
obj836,Obj852,obj836-m-119,ppl:taemmet,Mr Emmet,,,
obj836,Obj852,obj836-m-120,ppl:gjd,[General Devereux],,,
obj836,Obj852,obj836-m-a999,ppl:_venables,Venables,,,
obj837,Obj853,obj837-s-1,ppl:epb,Mrs Elizabeth Patterson [Bonaparte],,sender,
obj837,Obj853,obj837-m-121,,Brown,,bearer,
obj837,Obj853,obj837-m-122,ppl:wcsomerville,Mr Somerville,,bearer,
obj837,Obj853,obj837-m-123,ppl:gjd,General Devereux,,,
obj837,Obj853,obj837-m-124,ppl:jcnelson,Mr James C Nelson,,bearer,
obj837,Obj853,obj837-m-125,ppl:mvndv,Madame de Villette,,,
obj837,Obj853,obj837-m-126,ppl:rbb,Madame Barlow,,,
obj837,Obj853,obj837-m-127,ppl:drbull,Doctor Bull,,,
obj837,Obj853,obj837-m-128,ppl:epc,Mrs Custis,,,
obj837,Obj853,obj837-m-129,,Major Spencer,,,
obj837,Obj853,obj837-m-130,ppl:mrsmacso,Mrs Macso,,,
obj837,Obj853,obj837-m-131,ppl:slmo,Lady Morgan,,,
obj837,Obj853,obj837-m-132,ppl:cdsc,St C—,,,
obj837,Obj853,obj837-m-133,,Mr Gerard,,,
obj838,Obj854,obj838-s-1,ppl:dbw,DBW,,sender,
obj838,Obj854,obj838-on-26,org:org_055,Longman and Co.,,recipient,
obj839,Obj855,obj839-s-1,ppl:mcp,"M.C. Patterson,",,sender,
obj839,Obj855,obj839-m-134,ppl:eob,Miss Benger,,,
obj839,Obj855,obj839-m-135,ppl:mrsmiske,Mr Smiske,,,
obj839,Obj855,obj839-m-136,ppl:rfulton,Mr Fulton,,,
obj839,Obj855,obj839-m-137,ppl:jwfran,Francis,,,
obj839,Obj855,obj839-m-138,ppl:cdc,C. D Colden,,,
obj839,Obj855,obj839-m-139,ppl:wdunst,William Dunstable,,,
obj839,Obj855,obj839-m-140,ppl:skiddy,Captain Skiddy,,bearer,
obj839,Obj855,obj839-m-141,ppl:jbri,Mr Bristed,,,
obj839,Obj855,obj839-m-142,ppl:hfdaguesseau,Chancelier D’Aguesseau,,,
obj839,Obj855,obj839-m-143,ppl:bme,D’Emerigon,,,
obj840,Obj856,obj840-s-1,ppl:_molart,Molart,,sender,
obj840a,Obj856,obj1840a-s-1,ppl:humboldt,Humboldt,,sender,
obj841,Obj857,obj841-s-1,ppl:dbw,DBW,,sender,
obj841,Obj857,obj841-r-1,ppl:jrodman,Rodman,,recipient,
obj842,Obj858,obj842-s-1,ppl:dbw,DBW,,sender,
obj842,Obj858,obj842-r-1,ppl:aconst,Constable,,recipient,
obj842,Obj858,obj842-m-144,ppl:mrbothling,Mr [R]Bothling,,,
obj842,Obj858,obj842-m-145,ppl:fclh,General de La Harpe,,,
obj843,Obj859,obj843-s-1,ppl:dbw,DBW,,sender,
obj843,Obj859,obj843-r-1,ppl:mrvandriesse,Mr Vandriesse,,recipient,
obj843,Obj859,obj843-m-a999,ppl:mrbothling,Bothling,,,
obj844,Obj860,obj844-s-1,ppl:dbw,DBW,,sender,
obj844,Obj860,obj844-r-1,ppl:mmdbure,M. M De Bure,,recipient,
obj844,Obj860,obj844-pl-137,,Libraries de Roi,,,
obj844,Obj860,obj844-m-146,ppl:jbl,Mr Chevalier,,,
obj844,Obj860,obj844-pl-138,org:org_127,St Genevieve,,,
obj844,Obj860,obj844-m-147,ppl:tjefferson,Mr Jefferson,,,
obj845,Obj861,obj845-s-1,ppl:dbw,DBW,,sender,
obj845,Obj861,obj845-r-1,ppl:gengmason,General Mason,,recipient,
obj845,Obj861,obj845-m-148,,Mr John,,,
obj846,Obj862,obj846-s-1,ppl:epb,Mrs Elizabeth Patterson,,sender,
obj846,Obj862,obj846-m-149,ppl:cdsc,C. de St. C,,,
obj846,Obj862,obj846-m-150,ppl:wcsomerville,Mr Somerville,,bearer,
obj847,Obj863,obj847-s-1,ppl:dbw,DBW,,sender,
obj847,Obj863,obj847-r-1,ppl:tjefferson,Thomas Jefferson,,recipient,
obj847,Obj863,obj847-m-151,ppl:mapictet,Professor Picter,,,
obj847,Obj863,obj847-m-152,ppl:mrcarill,Mr Corill [Mr Carill],[Mr Carill],,
obj847,Obj863,obj847-m-153,ppl:tmrj,Mr [Randolph],,,
obj847,Obj863,obj847-m-153a,ppl:mrstrandolph,Mrs Randolph,,,
obj848,Obj864,obj848-s-1,ppl:fpascalis,Dr Felix Pascalis,,sender,
obj848,Obj864,obj848-m-154,ppl:nbre,Mr Bremontier,,,
obj848,Obj864,obj848-m-155,ppl:jocham,Mr Chambers,,,
obj848,Obj864,obj848-m-156,ppl:jnh,Professor Halle,,,
obj848,Obj864,obj848-m-157,ppl:jbeb,Regnault Medecia consultant du Roi,,,
obj848,Obj864,obj848-on-28,org:org_074,New York Literary and Philosophical Society,,,
obj849,Obj865,obj849-s-1,ppl:dbw,DBW,,sender,
obj849,Obj865,obj849-r-1,ppl:ddt,Daniel D. Tomkins,,recipient,
obj850,Obj866,obj850-s-1,ppl:jrpoinsett,Joel R. Poinsett,,sender,
obj851,Obj867,obj851-s-1,ppl:mcp,M. C Patterson,,sender,
obj852,Obj868,obj852-s-1,ppl:agall,Albert Gallatin,,sender,
obj852,Obj868,obj852-m-158,ppl:hannahgall,Mrs Gallatin,,,
obj852,Obj868,obj852-m-159,ppl:brcdl,Baron Larcy,,,
obj852,Obj868,obj852-m-160,ppl:daa,Mr Azuni,,,
obj853,Obj869,obj853-s-1,ppl:epc,Mrs Custis,,sender,
obj853,Obj869,obj853-m-161,ppl:lcallag,Luke Callaghan,,bearer,
obj853,Obj869,obj853-m-162,ppl:ggi,General George Gibbs],,bearer,
obj853,Obj869,obj853-m-164,ppl:geolaw,Mr George Law,,,
obj853,Obj869,obj853-m-165,ppl:gjd,Devereux,,,
obj853,Obj869,obj853-m-166,ppl:wcsomerville,Mr Somerville,,,
obj853,Obj869,obj853-m-167,ppl:taemmet,Mr Emmet,,,
obj853,Obj869,obj853-m-168,ppl:elizemmet,Mr Emmet’s daughter [Elizabeth Emmet],[Elizabeth Emmet],,
obj853,Obj869,obj853-m-169,ppl:mrleroy,Mr LeRoy,,,
obj853,Obj869,obj853-m-170,ppl:pdup,Mr Ponceau,,,
obj853,Obj869,obj853-m-171,ppl:wsampson,[William Sampson],,,
obj854,Obj870,obj854-s-1,ppl:epc,Mrs Custis,,sender,
obj854,Obj870,obj854-m-172,ppl:ggi,General George Gibbs,,,
obj854,Obj870,obj854-m-173,ppl:tjefferson,Mr Jefferson,,,
obj854,Obj870,obj854-m-174,ppl:gjd,General Devereux,,bearer,
obj854,Obj870,obj854-m-175,ppl:wcsomerville,Mr Somerville,,,
obj854,Obj870,obj854-m-176,ppl:elizalaw,Eliza,,,
obj854,Obj870,obj854-m-177,ppl:mroliver,Mr Oliver,,,
obj855,Obj871,obj855-s-1,ppl:pmpatterson,P. M. Patterson,,sender,
obj855,Obj871,obj855-m-179,,Mr Matthews,,intro,
obj856,Obj872,obj856-s-1,ppl:_magimel,Magimel,,sender,
obj856,Obj872,obj856-on-30,org:org_017,Bibliotheque Universelle,,,
obj856,Obj872,obj856-m-180,ppl:mapictet,Professor Pictet,,,
obj857,Obj873,obj857-s-1,ppl:dbw,DBW,,sender,
obj857,Obj873,obj857-r-1,ppl:mrlarrey,Mr Larrey,,recipient,
obj858,Obj873,add858-s-001,ppl:dbw,[DBW],,sender,
obj858,Obj873,obj858-on-31,org:org_074,the New York Philosophical Society,,recipient,
obj859,Obj874,obj859-s-1,ppl:tco,Thomas Cooper,,sender,
obj859,Obj874,obj859-m-181,ppl:mrmaclure,Mr Maclure,,,
obj859,Obj874,obj859-m-183,ppl:das,Dr Sybert,,,
obj859,Obj874,obj859-m-182,ppl:jcds,M. Correa,,,
obj860,Obj875,obj860-s-1,ppl:astevens,Alex Stevens,,sender,
obj860,Obj875,obj860-m-184,ppl:mrfield,"Mr Field,",,intro,
obj860,Obj875,obj860-on-32,org:org_073,New York Hospital,,,
obj861,Obj876,obj861-s-1,ppl:epb,Elizabeth Patterson [Bonaparte],,sender,
obj861,Obj876,obj861-m-185,ppl:rozel,Madame de Rozel,,,
obj861,Obj876,obj861-m-186,ppl:mrsansaud,Mr Sansaud,,,
obj861,Obj876,obj861-m-187,ppl:slmo,Lady Morgan,,,
obj861,Obj876,obj861-m-188,ppl:mvndv,Mme Villete,,,
obj861,Obj876,obj861-m-189,ppl:mrsansaud,Mr Sansaud,,bearer,
obj862,Obj877,obj862-s-1,ppl:dbw,DBW,,sender,
obj862,Obj877,obj862-r-1,ppl:padfortia,Mr le comte de Fortia,,recipient,
obj863,Obj878,obj863-s-1,ppl:aconst,"[Archibald Constable],",,sender,
obj863,Obj878,obj863-on-33,org:org_028,Constable and Co.,,,
obj863,Obj878,obj863-m-190,ppl:jocham,John Chambers,,,
obj863,Obj878,obj863-m-191,ppl:eispence,Miss Spence,,,
