place_id,name_n,obj_id,name_cln,text
place_001,obj807-pl-94,obj807,Aix,Aix
place_002,obj1330-pl-41,obj1330,Alabama,Alabama
place_003,obj1278-pl-807,obj1278,Albany,Albany
place_003,obj1340-pl-58,obj1340,Albany,Albany
place_003,obj1361-pl-86,obj1361,Albany,Albany
place_003,obj1444-pl-215,obj1444,Albany,Albany
place_003,obj1515-pl-356,obj1515,Albany,Albany
place_003,obj1532-pl-409,obj1532,Albany,Albany
place_003,obj1629-pl-584,obj1629,Albany,Albany
place_003,obj1649-pl-609,obj1649,Albany,Albany
place_003,obj1651-pl-613,obj1651,Albany,Albany
place_003,obj1660-pl-630,obj1660,Albany,Albany
place_003,obj1660-pl-632,obj1660,Albany,Albany
place_003,obj1662-pl-640,obj1662,Albany,Albany
place_003,obj1662-pl-647,obj1662,Albany,Albany
place_003,obj1719-pl-734,obj1719,Albany,Albany
place_003,obj1728-pl-750,obj1728,Albany,Albany
place_003,obj1731-pl-754,obj1731,Albany,Albany
place_003,obj1746-pl-773,obj1746,Albany,Albany
place_003,obj1754-pl-787,obj1754,Albany,Albany
place_003,obj1764-pl-813,obj1764,Albany,Albany
place_003,obj1766-pl-816,obj1766,Albany,Albany
place_003,obj1771-pl-829,obj1771,Albany,Albany
place_003,obj1774-pl-837,obj1774,Albany,Albany
place_003,obj1776-pl-841,obj1776,Albany,Albany
place_003,obj1781-pl-846,obj1781,Albany,Albany
place_003,obj1782-pl-848,obj1782,Albany,Albany
place_003,obj1784-pl-853,obj1784,Albany,Albany
place_004,obj1862-pl-939,obj1862,Algiers,Algiers
place_005,obj763-pl-17,obj763,America,America
place_005,obj801-pl-81,obj801,America,America
place_005,obj802-pl-83,obj802,America,America
place_005,obj804-pl-86,obj804,America,America
place_005,obj842-pl-136,obj842,America,America
place_005,obj846-pl-139,obj846,America,America
place_005,obj861-pl-168,obj861,America,America
place_005,obj897-pl-215,obj897,America,America
place_005,obj899-pl-219,obj899,America,America
place_005,obj902-pl-228,obj902,America,America
place_005,obj908-pl-234,obj908,America,America
place_005,obj909-pl-244,obj909,America,America
place_005,obj935-pl-264,obj935,America,America
place_005,obj951-pl-287,obj951,America,America
place_005,obj952-pl-300,obj952,America,America
place_005,obj952-pl-302,obj952,America,America
place_005,obj969-pl-327,obj969,America,America
place_005,obj991-pl-356,obj991,America,America
place_005,obj1004-pl-375,obj1004,America,America
place_005,obj1017-pl-390,obj1017,America,America
place_005,obj1041-pl-425,obj1041,America,America
place_005,obj1137-pl-588,obj1137,America,America
place_005,obj1174-pl-648,obj1174,America,America
place_005,obj1200-pl-680,obj1200,America,America
place_005,obj1215-pl-704,obj1215,America,America
place_005,obj1248-pl-737,obj1248,America,America
place_005,obj1252-pl-744,obj1252,America,America
place_005,obj1259-pl-764,obj1259,America,America
place_005,obj1295-pl-839,obj1295,America,America
place_005,obj1318-pl-18,obj1318,America,America
place_005,obj1422-pl-173,obj1422,America,America
place_005,obj1423-pl-176,obj1423,America,America
place_005,obj1492-pl-314,obj1492,America,America
place_005,obj1495-pl-324,obj1495,America,America
place_005,obj1569-pl-486,obj1569,America,America
place_005,obj1628-pl-581,obj1628,America,America
place_005,obj1644-pl-597,obj1644,America,America
place_005,obj1670-pl-665,obj1670,America,America
place_005,obj1723-pl-743,obj1723,America,America
place_005,obj1760-pl-807,obj1760,America,America
place_005,obj1812-pl-867,obj1812,America,America
place_005,obj1825-pl-875,obj1825,America,America
place_005,obj1834-pl-893,obj1834,America,America
place_006,obj895-pl-208,obj895,Amsterdam,Amsterdam
place_006,obj897-pl-217,obj897,Amsterdam,Amsterdam
place_006,obj1032-pl-411,obj1032,Amsterdam,Amsterdam
place_006,obj1602-pl-545,obj1602,Amsterdam,Amsterdam
place_007,obj1528-pl-386,obj1528,Andalucia,Andalucia
place_008,obj1555-pl-455,obj1555,Armagh,Armagh
place_009,obj1670-pl-666,obj1670,Asia,Asia
place_010,obj1546-pl-439,obj1546,Augusta,Augusta
place_011,obj1588-pl-517,obj1588,Austria,Austria
place_012,obj837-pl-126,obj837,Baltimore,[Baltimore?]
place_013,obj813-pl-100,obj813,Baltimore,Baltimore
place_013,obj813-pl-101,obj813,Baltimore,Baltimore
place_013,obj815-pl-103,obj815,Baltimore,Baltimore
place_013,obj832-pl-112,obj832,Baltimore,Baltimore
place_013,obj834-pl-114,obj834,Baltimore,Baltimore
place_013,obj835-pl-116,obj835,Baltimore,Baltimore
place_013,obj836-pl-119,obj836,Baltimore,Baltimore
place_013,obj853-pl-151,obj853,Baltimore,Baltimore
place_013,obj853-pl-156,obj853,Baltimore,Baltimore
place_013,obj895-pl-212,obj895,Baltimore,Baltimore
place_013,obj948-pl-281,obj948,Baltimore,Baltimore
place_013,obj951-pl-289,obj951,Baltimore,Baltimore
place_013,obj963-pl-315,obj963,Baltimore,Baltimore
place_013,obj994-pl-360,obj994,Baltimore,Baltimore
place_013,obj994-pl-361,obj994,Baltimore,Baltimore
place_013,obj1070-pl-460,obj1070,Baltimore,Baltimore
place_013,obj1105-pl-526,obj1105,Baltimore,Baltimore
place_013,obj1184-pl-659,obj1184,Baltimore,Baltimore
place_013,obj1194-pl-676,obj1194,Baltimore,Baltimore
place_013,obj1215-pl-702,obj1215,Baltimore,Baltimore
place_013,obj1233-pl-716,obj1233,Baltimore,Baltimore
place_013,obj1237-pl-723,obj1237,Baltimore,Baltimore
place_013,obj1268-pl-785,obj1268,Baltimore,Baltimore
place_013,obj1282-pl-816,obj1282,Baltimore,Baltimore
place_013,obj1336-pl-57,obj1336,Baltimore,Baltimore
place_013,obj1382-pl-113,obj1382,Baltimore,Baltimore
place_013,obj1383-pl-118,obj1383,Baltimore,Baltimore
place_013,obj1452-pl-238,obj1452,Baltimore,Baltimore
place_013,obj1454-pl-244,obj1454,Baltimore,Baltimore
place_013,obj1457-pl-249,obj1457,Baltimore,Baltimore
place_013,obj1512-pl-348,obj1512,Baltimore,Baltimore
place_013,obj1534-pl-416,obj1534,Baltimore,Baltimore
place_013,obj1542-pl-430,obj1542,Baltimore,Baltimore
place_013,obj1547-pl-448,obj1547,Baltimore,Baltimore
place_013,obj1575-pl-499,obj1575,Baltimore,Baltimore
place_013,obj1628-pl-579,obj1628,Baltimore,Baltimore
place_013,obj1733-pl-756,obj1733,Baltimore,Baltimore
place_014,obj910-pl-247,obj910,Banisleu,Banisleu
place_015,obj1664-pl-653,obj1664,Barcelona,Barcelona
place_016,obj1827-pl-883,obj1827,Bas Rhin,Bas Rhin
place_017,obj1137-pl-576,obj1137,Bath,Bath
place_018,obj1750-pl-782,obj1750,Bealey Beach,Bealey Beach [?]
place_019,obj1078-pl-469,obj1078,Belfast,Belfast
place_019,obj1299-pl-843,obj1299,Belfast,Belfast
place_019,obj1299-pl-844,obj1299,Belfast,Belfast
place_019,obj1556-pl-457,obj1556,Belfast,Belfast
place_019,obj1730-pl-752,obj1730,Belfast,Belfast
place_019,obj1736-pl-762,obj1736,Belfast,Belfast
place_019,obj1750-pl-781,obj1750,Belfast,Belfast
place_019,obj1770-pl-824,obj1770,Belfast,Belfast
place_020,obj1624-pl-569,obj1624,"Wellington Place, Belfast","11 Wellington Place, Belfast"
place_021,obj1271-pl-791,obj1271,Berlin,Berlin
place_021,obj1271-pl-794,obj1271,Berlin,Berlin
place_021,obj1271-pl-796,obj1271,Berlin,Berlin
place_021,obj1478-pl-298,obj1478,Berlin,Berlin
place_021,obj1481-pl-306,obj1481,Berlin,Berlin
place_021,obj1490-pl-310,obj1490,Berlin,Berlin
place_021,obj1567-pl-478,obj1567,Berlin,Berlin
place_021,obj1567-pl-480,obj1567,Berlin,Berlin
place_021,obj1578-pl-505,obj1578,Berlin,Berlin
place_021,obj1602-pl-543,obj1602,Berlin,Berlin
place_021,obj1614-pl-557,obj1614,Berlin,Berlin
place_022,obj1826-pl-878,obj1826,Besançon,Besançon
place_023,obj950-pl-283,obj950,Birmingham,Birmingham
place_024,obj877-pl-189,obj877,Bordeaux,Bordeaux
place_024,obj892-pl-201,obj892,Bordeaux,Bordeaux
place_024,obj911-pl-248,obj911,Bordeaux,Bordeaux
place_024,obj1044-pl-436,obj1044,Bordeaux,Bordeaux
place_025,obj833-pl-113,obj833,Boston,Boston
place_025,obj864-pl-173,obj864,Boston,Boston
place_025,obj864-pl-174,obj864,Boston,Boston
place_025,obj1040-pl-419,obj1040,Boston,Boston
place_025,obj1043-pl-430,obj1043,Boston,Boston
place_025,obj1050-pl-443,obj1050,Boston,Boston
place_025,obj1110-pl-531,obj1110,Boston,Boston
place_025,obj1141-pl-594,obj1141,Boston,Boston
place_025,obj1153-pl-619,obj1153,Boston,Boston
place_025,obj1166-pl-633,obj1166,Boston,Boston
place_025,obj1166-pl-634,obj1166,Boston,Boston
place_025,obj1168-pl-637,obj1168,Boston,Boston
place_025,obj1174-pl-647,obj1174,Boston,Boston
place_025,obj1185-pl-662,obj1185,Boston,Boston
place_025,obj1205-pl-687,obj1205,Boston,Boston
place_025,obj1206-pl-690,obj1206,Boston,Boston
place_025,obj1210-pl-695,obj1210,Boston,Boston
place_025,obj1211-pl-696,obj1211,Boston,Boston
place_025,obj1211-pl-697,obj1211,Boston,Boston
place_025,obj1243-pl-732,obj1243,Boston,Boston
place_025,obj1275-pl-802,obj1275,Boston,Boston
place_025,obj1284-pl-819,obj1284,Boston,Boston
place_025,obj1285-pl-821,obj1285,Boston,Boston
place_025,obj1315-pl-12,obj1315,Boston,Boston
place_025,obj1344-pl-60,obj1344,Boston,Boston
place_025,obj1345-pl-63,obj1345,Boston,Boston
place_025,obj1353-pl-72,obj1353,Boston,Boston
place_025,obj1353-pl-75,obj1353,Boston,Boston
place_025,obj1364-pl-90,obj1364,Boston,Boston
place_025,obj1365-pl-92,obj1365,Boston,Boston
place_025,obj1365-pl-93,obj1365,Boston,Boston
place_025,obj1366-pl-95,obj1366,Boston,Boston
place_025,obj1371-pl-99,obj1371,Boston,Boston
place_025,obj1371-pl-100,obj1371,Boston,Boston
place_025,obj1445-pl-223,obj1445,Boston,Boston
place_025,obj1493-pl-320,obj1493,Boston,Boston
place_025,obj1493-pl-321,obj1493,Boston,Boston
place_025,obj1501-pl-331,obj1501,Boston,Boston
place_025,obj1502-pl-333,obj1502,Boston,Boston
place_025,obj1503-pl-334,obj1503,Boston,Boston
place_025,obj1520-pl-368,obj1520,Boston,Boston
place_025,obj1644-pl-598,obj1644,Boston,Boston
place_025,obj1646-pl-605,obj1646,Boston,Boston
place_025,obj1657-pl-628,obj1657,Boston,Boston
place_025,obj1661-pl-638,obj1661,Boston,Boston
place_025,obj1666-pl-657,obj1666,Boston,Boston
place_025,obj1669-pl-661,obj1669,Boston,Boston
place_025,obj1694-pl-699,obj1694,Boston,Boston
place_025,obj1694-pl-700,obj1694,Boston,Boston
place_025,obj1699-pl-707,obj1699,Boston,Boston
place_025,obj1735-pl-761,obj1735,Boston,Boston
place_025,obj1740-pl-766,obj1740,Boston,Boston
place_025,obj1757-pl-794,obj1757,Boston,Boston
place_025,obj1758-pl-799,obj1758,Boston,Boston
place_025,obj1758-pl-800,obj1758,Boston,Boston
place_025,obj1758-pl-801,obj1758,Boston,Boston
place_025,obj1759-pl-803,obj1759,Boston,Boston
place_025,obj1760-pl-809,obj1760,Boston,Boston
place_025,obj1857-pl-935,obj1857,Boston,Boston
place_025,obj1870-pl-946,obj1870,Boston,Boston
place_026,obj905-pl-231,obj905,Boulevd. Des Invalides,Boulevd. Des Invalides
place_027,obj1380-pl-111,obj1380,Boulevard St Martin,Boulevard St Martin
place_028,obj1108-pl-528,obj1108,Brasil,Brasil
place_028,obj1477-pl-292,obj1477,Brasil,Brasil
place_028,obj1891-pl-955,obj1891,Brasil,Brasil
place_029,obj1137-pl-582,obj1137,Brighton,Brighton
place_030,obj839-pl-132,obj839,Bristol,Bristol
place_031,obj1137-pl-585,obj1137,Bristol,Bristol
place_032,obj952-pl-301,obj952,Britain,Britain
place_032,obj1098-pl-504,obj1098,Britain,Britain
place_032,obj1259-pl-769,obj1259,Britain,Britain
place_033,obj1279-pl-811,obj1279,Brunwick,Brunwick
place_034,obj1123-pl-546,obj1123,Brussels,Brussels
place_034,obj1334-pl-55,obj1334,Brussels,Brussels
place_034,obj1404-pl-144,obj1404,Brussels,Brussels
place_034,obj1521-pl-371,obj1521,Brussels,Brussels
place_034,obj1644-pl-595,obj1644,Brussels,Brussels
place_034,obj1708-pl-721,obj1708,Brussels,Brussels
place_035,obj1891-pl-953,obj1891,Buenos Ayres,Buenos Ayres
place_036,obj1478-pl-295,obj1478,Calais,Calais
place_037,obj870-pl-184,obj870,Cambray,Cambray
place_038,obj926-pl-260,obj926,Cambridge,Cambridge
place_038,obj1110-pl-533,obj1110,Cambridge,Cambridge
place_038,obj1700-pl-708,obj1700,Cambridge,Cambridge
place_039,obj972-pl-330,obj972,Canada,Canada
place_040,obj1043-pl-435,obj1043,Cape Horn,Cape Horn
place_041,obj972-pl-331,obj972,Cape of Good Hope,Cape of Good Hope
place_041,obj1043-pl-432,obj1043,Cape of Good Hope,Cape of Good Hope
place_041,obj1843-pl-910,obj1843,Cape of Good Hope,Cape of Good Hope
place_041,obj1844-pl-915,obj1844,Cape of Good Hope,Cape of Good Hope
place_042,obj1891-pl-954,obj1891,Caracus,Caracus
place_043,obj868-pl-180,obj868,Carolina,Carolina
place_043,obj950-pl-284,obj950,Carolina,Carolina
place_044,obj1528-pl-385,obj1528,Castillo and Leon,Castillo and Leon
place_045,obj936-pl-267,obj936,Champs Elysees,Champs Elysees
place_046,obj1816-pl-870,obj1816,Chantilly,Chantilly
place_047,obj757-pl-9,obj757,Charleston,Charleston
place_047,obj772-pl-32,obj772,Charleston,Charleston
place_047,obj790-pl-64,obj790,Charleston,Charleston
place_047,obj850-pl-147,obj850,Charleston,Charleston
place_047,obj893-pl-203,obj893,Charleston,Charleston
place_047,obj947-pl-279,obj947,Charleston,Charleston
place_047,obj958-pl-309,obj958,Charleston,Charleston
place_047,obj960-pl-313,obj960,Charleston,Charleston
place_047,obj1020-pl-396,obj1020,Charleston,Charleston
place_047,obj1372-pl-102,obj1372,Charleston,Charleston
place_047,obj1378-pl-108,obj1378,Charleston,Charleston
place_047,obj1395-pl-127,obj1395,Charleston,Charleston
place_047,obj1405-pl-147,obj1405,Charleston,Charleston
place_047,obj1498-pl-328,obj1498,Charleston,Charleston
place_047,obj1510-pl-343,obj1510,Charleston,Charleston
place_047,obj1511-pl-346,obj1511,Charleston,Charleston
place_047,obj1513-pl-351,obj1513,Charleston,Charleston
place_047,obj1530-pl-390,obj1530,Charleston,Charleston
place_047,obj1530-pl-398,obj1530,Charleston,Charleston
place_047,obj1530-pl-405,obj1530,Charleston,Charleston
place_047,obj1536-pl-420,obj1536,Charleston,Charleston
place_047,obj1549-pl-449,obj1549,Charleston,Charleston
place_047,obj1550-pl-451,obj1550,Charleston,Charleston
place_047,obj1616-pl-559,obj1616,Charleston,Charleston
place_048,obj1137-pl-579,obj1137,Cherbourg,Cherbourg
place_049,obj1043-pl-431,obj1043,China,China
place_049,obj1843-pl-909,obj1843,China,China
place_049,obj1844-pl-913,obj1844,China,China
place_050,obj1530-pl-406,obj1530,Cincinatti,Cincinatti
place_051,obj1613-pl-556,obj1613,Cincinnati,Cincinnati
place_052,obj1557-pl-459,obj1557,Cinncinati,Cinncinati
place_053,obj1145-pl-605,obj1145,Cleveland,Cleveland
place_054,obj1819-pl-871,obj1819,Colombia,Colombia
place_054,obj1841-pl-902,obj1841,Colombia,Colombia
place_055,obj1841-pl-903,obj1841,Veragua,Veragua
place_056,obj909-pl-246,obj909,Connecticut,Connecticut
place_056,obj1479-pl-303,obj1479,Connecticut,Connecticut
place_056,obj1773-pl-835,obj1773,Connecticut,Connecticut
place_057,obj1751-pl-783,obj1751,"Harford, Connecticut","Harford, Connecticut"
place_058,obj1249-pl-739,obj1249,Copenhagen,Copenhagen
place_059,obj769-pl-28,obj769,Cork,Cork
place_060,obj1144-pl-600,obj1144,Costa Rica,Costa Rica
place_061,obj1145-pl-603,obj1145,County of Tuscarawas,County of Tuscarawas
place_062,obj980-pl-347,obj980,County of Wicklow,County of Wicklow
place_063,obj1053-pl-447,obj1053,Cuba,Cuba
place_063,obj1842-pl-906,obj1842,Cuba,Cuba
place_064,obj1610-pl-555,obj1610,Island of Cuba,Island of Cuba
place_065,obj1662-pl-643,obj1662,Detroit,Detroit
place_066,obj1137-pl-581,obj1137,Dieppe,Dieppe
place_067,obj952-pl-305,obj952,"Coxes buildings, Georgetown, District of Columbia","Coxes buildings, Georgetown, District of Columbia"
place_068,obj780-pl-53,obj780,District of Columbia,District of Columbia
place_068,obj831-pl-110,obj831,District of Columbia,District of Columbia
place_068,obj886-pl-196,obj886,District of Columbia,District of Columbia
place_069,obj1004-pl-373,obj1004,"Georgetown, District of Columbia","Georgetown, District of Columbia"
place_070,obj1713-pl-727,obj1713,Downpatrick,Downpatrick
place_071,obj1478-pl-299,obj1478,Dresden,Dresden
place_072,obj1138-pl-590,obj1138,"Belvedere Place, Dublin","15 Belvedere Place, Dublin"
place_073,obj762-pl-15,obj762,Dublin,Dublin
place_073,obj776-pl-43,obj776,Dublin,Dublin
place_073,obj783-pl-55,obj783,Dublin,Dublin
place_073,obj789-pl-61,obj789,Dublin,Dublin
place_073,obj799-pl-74,obj799,Dublin,Dublin
place_073,obj936-pl-265,obj936,Dublin,Dublin
place_073,obj940-pl-269,obj940,Dublin,Dublin
place_073,obj1183-pl-658,obj1183,Dublin,Dublin
place_073,obj1193-pl-673,obj1193,Dublin,Dublin
place_074,obj980-pl-346,obj980,"Kildare Street, Dublin","Kildare Street, Dublin"
place_075,obj873-pl-186,obj873,"north Frederick street, Dublin","3, north Frederick street, Dublin"
place_076,obj1164-pl-631,obj1164,Trinity College Dublin,Trinity College Dublin
place_076,obj1183-pl-656,obj1183,Trinity College Dublin,Trinity College Dublin
place_077,obj1408-pl-152,obj1408,East Hartford,East Hartford
place_078,obj1843-pl-908,obj1843,Eastern Indies,Eastern Indies
place_079,obj1263-pl-780,obj1263,Edenburg,Edenburg
place_080,obj1060-pl-451,obj1060,Edgeworthstown,Edgeworthstown
place_081,obj863-pl-170,obj863,Edinburgh,[Edinburgh]
place_082,obj826-pl-108,obj826,Edinburgh,Edinburgh
place_082,obj831-pl-109,obj831,Edinburgh,Edinburgh
place_082,obj868-pl-181,obj868,Edinburgh,Edinburgh
place_082,obj870-pl-183,obj870,Edinburgh,Edinburgh
place_082,obj895-pl-210,obj895,Edinburgh,Edinburgh
place_082,obj900-pl-221,obj900,Edinburgh,Edinburgh
place_082,obj944-pl-275,obj944,Edinburgh,Edinburgh
place_082,obj972-pl-334,obj972,Edinburgh,Edinburgh
place_082,obj1061-pl-453,obj1061,Edinburgh,Edinburgh
place_082,obj1156-pl-623,obj1156,Edinburgh,Edinburgh
place_082,obj1283-pl-818,obj1283,Edinburgh,Edinburgh
place_082,obj1288-pl-831,obj1288,Edinburgh,Edinburgh
place_082,obj1348-pl-65,obj1348,Edinburgh,Edinburgh
place_082,obj1567-pl-482,obj1567,Edinburgh,Edinburgh
place_082,obj1826-pl-877,obj1826,Edinburgh,Edinburgh
place_083,obj1547-pl-446,obj1547,Egypt,Egypt
place_084,obj1746-pl-776,obj1746,Elba,Elba
place_085,obj769-pl-25,obj769,England,England
place_085,obj783-pl-57,obj783,England,England
place_085,obj791-pl-65,obj791,England,England
place_085,obj835-pl-117,obj835,England,England
place_085,obj837-pl-127,obj837,England,England
place_085,obj847-pl-141,obj847,England,England
place_085,obj894-pl-206,obj894,England,England
place_085,obj895-pl-213,obj895,England,England
place_085,obj908-pl-236,obj908,England,England
place_085,obj922-pl-257,obj922,England,England
place_085,obj1001-pl-372,obj1001,England,England
place_085,obj1075-pl-465,obj1075,England,England
place_085,obj1090-pl-484,obj1090,England,England
place_085,obj1099-pl-509,obj1099,England,England
place_085,obj1126-pl-557,obj1126,England,England
place_085,obj1134-pl-572,obj1134,England,England
place_085,obj1137-pl-577,obj1137,England,England
place_085,obj1141-pl-595,obj1141,England,England
place_085,obj1207-pl-691,obj1207,England,England
place_085,obj1288-pl-829,obj1288,England,England
place_085,obj1330-pl-39,obj1330,England,England
place_085,obj1444-pl-218,obj1444,England,England
place_085,obj1474-pl-284,obj1474,England,England
place_085,obj1476-pl-289,obj1476,England,England
place_085,obj1492-pl-315,obj1492,England,England
place_085,obj1593-pl-525,obj1593,England,England
place_085,obj1629-pl-586,obj1629,England,England
place_085,obj1643-pl-594,obj1643,England,England
place_085,obj1651-pl-617,obj1651,England,England
place_085,obj1723-pl-745,obj1723,England,England
place_085,obj1757-pl-797,obj1757,England,England
place_085,obj1819-pl-872,obj1819,England,England
place_085,obj1847-pl-925,obj1847,England,England
place_086,obj778-pl-46,obj778,Europe,Europe
place_086,obj874-pl-188,obj874,Europe,Europe
place_086,obj877-pl-191,obj877,Europe,Europe
place_086,obj900-pl-223,obj900,Europe,Europe
place_086,obj951-pl-288,obj951,Europe,Europe
place_086,obj967-pl-324,obj967,Europe,Europe
place_086,obj1010-pl-382,obj1010,Europe,Europe
place_086,obj1011-pl-385,obj1011,Europe,Europe
place_086,obj1049-pl-442,obj1049,Europe,Europe
place_086,obj1099-pl-506,obj1099,Europe,Europe
place_086,obj1101-pl-513,obj1101,Europe,Europe
place_086,obj1104-pl-525,obj1104,Europe,Europe
place_086,obj1110-pl-532,obj1110,Europe,Europe
place_086,obj1132-pl-568,obj1132,Europe,Europe
place_086,obj1259-pl-763,obj1259,Europe,Europe
place_086,obj1263-pl-779,obj1263,Europe,Europe
place_086,obj1282-pl-817,obj1282,Europe,Europe
place_086,obj1320-pl-22,obj1320,Europe,Europe
place_086,obj1375-pl-106,obj1375,Europe,Europe
place_086,obj1390-pl-122,obj1390,Europe,Europe
place_086,obj1414-pl-161,obj1414,Europe,Europe
place_086,obj1415-pl-162,obj1415,Europe,Europe
place_086,obj1423-pl-175,obj1423,Europe,Europe
place_086,obj1434-pl-195,obj1434,Europe,Europe
place_086,obj1439-pl-204,obj1439,Europe,Europe
place_086,obj1440-pl-210,obj1440,Europe,Europe
place_086,obj1451-pl-237,obj1451,Europe,Europe
place_086,obj1460-pl-256,obj1460,Europe,Europe
place_086,obj1467-pl-270,obj1467,Europe,Europe
place_086,obj1505-pl-338,obj1505,Europe,Europe
place_086,obj1525-pl-377,obj1525,Europe,Europe
place_086,obj1527-pl-382,obj1527,Europe,Europe
place_086,obj1544-pl-436,obj1544,Europe,Europe
place_086,obj1600-pl-538,obj1600,Europe,Europe
place_086,obj1628-pl-580,obj1628,Europe,Europe
place_086,obj1683-pl-682,obj1683,Europe,Europe
place_086,obj1760-pl-808,obj1760,Europe,Europe
place_086,obj1870-pl-945,obj1870,Europe,Europe
place_087,obj1466-pl-265,obj1466,Falls of Maryland,Falls of Maryland
place_088,obj916-pl-251,obj916,Firenze,Firenze
place_089,obj1089-pl-481,obj1089,Florence,Florence
place_089,obj1163-pl-630,obj1163,Florence,Florence
place_090,obj1206-pl-689,obj1206,Florida,Florida
place_090,obj1510-pl-344,obj1510,Florida,Florida
place_090,obj1530-pl-399,obj1530,Florida,Florida
place_090,obj1530-pl-401,obj1530,Florida,Florida
place_090,obj1687-pl-688,obj1687,Florida,Florida
place_090,obj1846-pl-920,obj1846,Florida,Florida
place_091,obj1122-pl-539,obj1122,Greek Colony,Greek Colony
place_092,obj1816-pl-869,obj1816,Fontenay-aux-Roses,Fontenay-aux-Roses
place_092,obj1823-pl-873,obj1823,Fontenay-aux-Roses,Fontenay-aux-Roses
place_093,obj972-pl-336,obj972,"Kerrymuir, Forfarshire","Kerrymuir, Forfarshire"
place_094,obj949-pl-282,obj949,"Lindectis, Forfarshire","Lindectis, Forfarshire"
place_095,obj972-pl-335,obj972,"Lindentis, Forfarshire","Lindentis, Forfarshire"
place_096,obj1405-pl-148,obj1405,Fort Mitchell,Fort Mitchell
place_097,obj1476-pl-290,obj1476,Fort Vancouver,Fort Vancouver
place_098,obj776-pl-44,obj776,France,France
place_098,obj804-pl-85,obj804,France,France
place_098,obj806-pl-89,obj806,France,France
place_098,obj835-pl-118,obj835,France,France
place_098,obj837-pl-128,obj837,France,France
place_098,obj846-pl-140,obj846,France,France
place_098,obj847-pl-142,obj847,France,France
place_098,obj853-pl-152,obj853,France,France
place_098,obj860-pl-167,obj860,France,France
place_098,obj888-pl-199,obj888,France,France
place_098,obj951-pl-292,obj951,France,France
place_098,obj952-pl-296,obj952,France,France
place_098,obj974-pl-339,obj974,France,France
place_098,obj978-pl-344,obj978,France,France
place_098,obj1011-pl-387,obj1011,France,France
place_098,obj1033-pl-414,obj1033,France,France
place_098,obj1090-pl-483,obj1090,France,France
place_098,obj1097-pl-498,obj1097,France,France
place_098,obj1098-pl-503,obj1098,France,France
place_098,obj1130-pl-564,obj1130,France,France
place_098,obj1207-pl-692,obj1207,France,France
place_098,obj1235-pl-721,obj1235,France,France
place_098,obj1255-pl-755,obj1255,France,France
place_098,obj1259-pl-768,obj1259,France,France
place_098,obj1260-pl-775,obj1260,France,France
place_098,obj1261-pl-777,obj1261,France,France
place_098,obj1299-pl-845,obj1299,France,France
place_098,obj1330-pl-38,obj1330,France,France
place_098,obj1416-pl-165,obj1416,France,France
place_098,obj1436-pl-199,obj1436,France,France
place_098,obj1444-pl-217,obj1444,France,France
place_098,obj1463-pl-262,obj1463,France,France
place_098,obj1467-pl-269,obj1467,France,France
place_098,obj1475-pl-287,obj1475,France,France
place_098,obj1477-pl-294,obj1477,France,France
place_098,obj1478-pl-301,obj1478,France,France
place_098,obj1492-pl-318,obj1492,France,France
place_098,obj1514-pl-355,obj1514,France,France
place_098,obj1515-pl-357,obj1515,France,France
place_098,obj1526-pl-380,obj1526,France,France
place_098,obj1530-pl-402,obj1530,France,France
place_098,obj1544-pl-435,obj1544,France,France
place_098,obj1555-pl-456,obj1555,France,France
place_098,obj1564-pl-475,obj1564,France,France
place_098,obj1572-pl-493,obj1572,France,France
place_098,obj1593-pl-526,obj1593,France,France
place_098,obj1643-pl-593,obj1643,France,France
place_098,obj1651-pl-618,obj1651,France,France
place_098,obj1672-pl-670,obj1672,France,France
place_098,obj1681-pl-679,obj1681,France,France
place_098,obj1689-pl-691,obj1689,France,France
place_098,obj1723-pl-746,obj1723,France,France
place_098,obj1764-pl-814,obj1764,France,France
place_098,obj1826-pl-880,obj1826,France,France
place_098,obj1827-pl-881,obj1827,France,France
place_098,obj1829-pl-892,obj1829,France,France
place_098,obj1865-pl-942,obj1865,France,France
place_098,obj1867-pl-943,obj1867,France,France
place_099,obj759-pl-13,obj759,South of France,South of France
place_100,obj1602-pl-546,obj1602,Frankfort,Frankfort
place_101,obj1827-pl-886,obj1827,Gard,Gard
place_102,obj755-pl-3,obj755,Geneva,Geneva
place_102,obj755-pl-5,obj755,Geneva,Geneva
place_102,obj895-pl-209,obj895,Geneva,Geneva
place_102,obj897-pl-214,obj897,Geneva,Geneva
place_102,obj899-pl-218,obj899,Geneva,Geneva
place_102,obj1032-pl-412,obj1032,Geneva,Geneva
place_102,obj1041-pl-422,obj1041,Geneva,Geneva
place_102,obj1041-pl-424,obj1041,Geneva,Geneva
place_102,obj1102-pl-518,obj1102,Geneva,Geneva
place_102,obj1227-pl-714,obj1227,Geneva,Geneva
place_102,obj1770-pl-823,obj1770,Geneva,Geneva
place_103,obj1032-pl-409,obj1032,Geneve,Geneve
place_104,obj836-pl-120,obj836,George Town,George Town
place_105,obj952-pl-295,obj952,Georgetown,Georgetown
place_105,obj1065-pl-456,obj1065,Georgetown,Georgetown
place_105,obj1080-pl-473,obj1080,Georgetown,Georgetown
place_105,obj1081-pl-475,obj1081,Georgetown,Georgetown
place_105,obj1260-pl-770,obj1260,Georgetown,Georgetown
